[1.3766770362854004, 0.9895893335342407, 0.7419273257255554, 0.7859752178192139, 1.1058311462402344]
[1.3766770362854004, 0.9895893335342407, 0.7419273257255554, 0.7859752178192139, 1.1058311462402344]
[0.9711966514587402, 0.8607735633850098, 1.1556034088134766, 0.9723489880561829, 1.0400770902633667]
[0.9697475433349609, 0.8588994741439819, 1.1575201749801636, 0.9730022549629211, 1.0408307313919067]
[1.173775315284729, 0.9325385093688965, 0.9512991309165955, 0.9726800322532654, 0.9697069525718689]
[1.1737860441207886, 0.930841326713562, 0.9523195028305054, 0.9742357730865479, 0.9688177108764648]
[0.9879922866821289, 0.9968197345733643, 1.0255939960479736, 1.0201574563980103, 0.969436526298523]
[0.984156608581543, 0.9947783350944519, 1.0274603366851807, 1.0240445137023926, 0.9695603251457214]
[1.1781487464904785, 1.0300300121307373, 0.9093190431594849, 0.86458820104599, 1.0179139375686646]
[1.174641728401184, 1.029296636581421, 0.9107170701026917, 0.8662881255149841, 1.0190563201904297]
[1.0368012189865112, 1.031486988067627, 1.0953935384750366, 0.8984920978546143, 0.9378262758255005]
[1.0256372690200806, 1.0263655185699463, 1.103434681892395, 0.9028028249740601, 0.9417598247528076]
[0.9161032438278198, 0.9561780095100403, 1.1729052066802979, 0.9305738806724548, 1.0242396593093872]
[0.9096741676330566, 0.9528209567070007, 1.1784799098968506, 0.9308938384056091, 1.0281310081481934]
[0.9773247241973877, 1.0113544464111328, 1.0486187934875488, 0.989554226398468, 0.9731476902961731]
[0.9662867784500122, 1.0049834251403809, 1.0557191371917725, 0.9958150386810303, 0.9771950244903564]
[0.8131303787231445, 0.8816697597503662, 1.283231496810913, 1.1359361410140991, 0.8860321044921875]
[0.8008099794387817, 0.8712198138237, 1.2928118705749512, 1.1467547416687012, 0.8884036540985107]
[0.8260141611099243, 1.0033152103424072, 1.186260461807251, 1.0617835521697998, 0.9226264953613281]
[0.8147557973861694, 0.995924711227417, 1.1935125589370728, 1.069610595703125, 0.9261965751647949]
[1.0368012189865112, 1.031486988067627, 1.0953935384750366, 0.8984920978546143, 0.9378262758255005]
[1.0169845819473267, 1.021754503250122, 1.1102321147918701, 0.9065101742744446, 0.9445184469223022]
